ann_id,image_id,src_label_raw,defect_type,iso_code,polygon_json,bbox_x1_px,bbox_y1_px,bbox_x2_px,bbox_y2_px,area_px,major_axis_px,minor_axis_px,equiv_diameter_px,major_axis_mm,equiv_diameter_mm,geom_valid,geom_flags
aihub71761:data/raw/aihub71761/RT/ST/w00348_f3.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00348_f3.png,기공,porosity,2011,"[[203.91,686.76],[205.62,693.53],[203.43,693.2],[190.04,700.83],[179.09,692.18],[181.07,687.65],[179.65,680.03],[183.12,674.88],[187.27,670.87],[205.45,682.58]]",179,670,206,701,511.43,29.14,23.69,25.52,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00349_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00349_f0.png,균열,crack,100,"[[1044.74,617.11],[1021.1,636.06],[1018.67,631.72],[1004.14,628.42],[980.54,578.5],[999.85,572.04],[1010.52,568.33]]",980,568,1045,637,2274.18,70.41,39.73,53.81,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00350_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00350_f0.png,기공,porosity,2011,"[[373.47,638.93],[366.09,642.41],[349.13,647.43],[340.52,633.0],[356.42,616.09],[364.49,618.1],[366.35,617.69],[368.78,627.73],[371.79,626.57],[373.83,631.07]]",340,616,374,648,663.63,30.15,28.35,29.07,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00351_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00351_f0.png,기공,porosity,2011,"[[239.87,486.21],[235.8,478.86],[239.53,473.43],[248.04,470.42],[253.99,468.7],[257.68,472.71]]",235,468,258,487,180.21,22.35,10.39,15.15,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00352_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00352_f0.png,기공,porosity,2011,"[[651.79,186.39],[646.99,189.0],[620.57,179.54],[621.57,140.59],[632.58,128.15],[638.93,118.33],[648.63,121.86],[656.69,128.2]]",620,118,657,189,1945.38,69.74,33.96,49.77,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00357_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00357_f0.png,융합불량,lack_of_fusion,401,"[[704.84,392.77],[685.63,416.63],[686.05,419.05],[631.82,416.33],[629.64,408.6],[618.34,370.62],[648.86,340.43],[661.46,336.56],[711.76,377.14]]",618,336,712,420,5150.56,83.11,80.70,80.98,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00358_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00358_f0.png,균열,crack,100,"[[290.79,285.49],[207.38,299.26],[223.68,263.48],[242.48,249.6],[281.5,261.49],[283.94,261.09],[282.5,266.85],[290.68,280.12]]",207,249,291,300,2480.70,85.31,43.28,56.20,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00358_f0.png#1,aihub71761:data/raw/aihub71761/RT/ST/w00358_f0.png,기공,porosity,2011,"[[1006.29,552.24],[974.39,585.9],[953.34,589.18],[923.93,554.35],[918.56,499.69],[957.5,487.8]]",918,487,1007,590,5568.55,102.43,66.94,84.20,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00360_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00360_f0.png,균열,crack,100,"[[99.83,454.3],[88.43,467.31],[65.03,465.9],[66.22,427.72],[69.61,431.25],[96.31,434.14]]",65,427,100,468,1067.47,38.88,34.42,36.87,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00360_f0.png#1,aihub71761:data/raw/aihub71761/RT/ST/w00360_f0.png,기공,porosity,2011,"[[1114.6,153.92],[1111.21,163.29],[1083.21,171.67],[1078.55,170.33],[1062.71,161.55],[1073.19,135.34],[1079.88,126.57],[1112.09,134.22],[1110.65,140.26]]",1062,126,1115,172,1637.27,46.20,45.37,45.66,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00363_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00363_f0.png,기공,porosity,2011,"[[230.51,50.03],[226.32,53.47],[225.9,54.84],[227.51,59.72],[218.72,66.86],[198.64,59.17],[192.31,59.65],[230.45,47.62]]",192,47,231,67,296.51,39.99,14.82,19.43,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00368_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00368_f0.png,융합불량,lack_of_fusion,401,"[[298.26,199.37],[282.12,209.89],[234.56,164.84],[233.82,159.56],[283.37,146.75],[287.49,150.07]]",233,146,299,210,2251.82,60.82,54.94,53.55,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00369_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00369_f0.png,융합불량,lack_of_fusion,401,"[[786.54,227.88],[769.36,243.85],[768.98,242.6],[765.53,248.71],[742.97,222.46],[774.37,209.75],[777.64,215.52],[785.05,220.31],[783.56,224.25]]",742,209,787,249,868.65,34.61,33.31,33.26,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00370_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00370_f0.png,슬래그혼입,slag_inclusion,301,"[[1180.8,282.18],[1157.05,276.84],[1155.88,277.01],[1121.24,262.89],[1115.92,227.51],[1169.3,196.53],[1206.19,217.94]]",1115,196,1207,283,5004.39,80.43,79.78,79.82,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00371_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00371_f0.png,균열,crack,100,"[[894.17,103.73],[827.25,80.76],[819.9,57.78],[833.82,59.06],[830.96,57.22],[887.22,33.18]]",819,33,895,104,3016.53,70.89,69.41,61.97,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00371_f1.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00371_f1.png,균열,crack,100,"[[1178.44,212.56],[1172.67,217.33],[1171.61,217.6],[1164.06,214.12],[1148.1,211.38],[1142.95,180.85],[1163.18,150.76],[1166.34,152.44],[1177.92,151.06],[1178.46,158.88]]",1142,150,1179,218,1835.45,66.84,35.50,48.34,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00371_f2.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00371_f2.png,균열,crack,100,"[[316.55,108.35],[314.05,111.02],[300.57,110.84],[301.41,109.65],[306.13,92.59],[315.16,94.64],[316.21,94.86],[317.6,97.0]]",300,92,318,112,229.29,19.03,15.04,17.09,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00371_f3.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00371_f3.png,균열,crack,100,"[[230.75,218.68],[222.09,235.29],[193.92,247.82],[161.47,205.49],[164.71,202.25],[171.84,184.05],[196.58,179.45],[227.12,196.07],[224.42,204.64]]",161,179,231,248,3058.02,71.24,57.83,62.40,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00373_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00373_f0.png,기공,porosity,2011,"[[1205.5,541.21],[1181.29,559.4],[1177.34,563.63],[1120.88,529.23],[1156.14,482.46],[1164.85,478.27],[1192.9,482.38],[1189.47,497.5],[1206.94,518.64]]",1120,478,1207,564,4466.72,80.77,74.78,75.41,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00374_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00374_f0.png,융합불량,lack_of_fusion,401,"[[187.57,520.66],[176.88,522.7],[150.15,526.81],[136.78,518.73],[169.58,466.06],[172.13,475.36],[176.97,475.73],[185.81,489.6],[188.04,496.36]]",136,466,189,527,1813.29,62.05,44.13,48.05,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00374_f0.png#1,aihub71761:data/raw/aihub71761/RT/ST/w00374_f0.png,기공,porosity,2011,"[[467.81,488.94],[460.18,487.64],[455.24,487.54],[440.36,481.69],[449.93,453.22],[474.9,457.59],[477.85,467.7],[474.93,468.67]]",440,453,478,489,911.80,34.65,31.08,34.07,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00376_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00376_f0.png,슬래그혼입,slag_inclusion,301,"[[679.66,325.65],[677.66,326.43],[661.36,328.92],[650.0,323.24],[651.14,304.66],[657.39,303.43],[668.73,299.62],[670.11,300.41]]",650,299,680,329,616.52,28.23,27.85,28.02,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00378_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00378_f0.png,기공,porosity,2011,"[[1011.94,405.18],[1009.57,407.47],[1006.91,408.53],[1000.82,408.95],[998.3,407.45],[992.58,397.69],[1010.6,381.65]]",992,381,1012,409,319.83,26.34,18.60,20.18,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00378_f1.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00378_f1.png,기공,porosity,2011,"[[1108.92,573.51],[1097.65,561.48],[1103.05,537.86],[1134.47,510.45],[1166.45,513.3],[1188.55,537.63]]",1097,510,1189,574,3216.00,92.67,47.00,63.99,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00379_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00379_f0.png,융합불량,lack_of_fusion,401,"[[428.37,614.33],[423.87,616.52],[412.88,605.4],[408.02,605.01],[412.01,591.67],[430.91,581.67]]",408,581,431,617,468.64,35.29,21.01,24.43,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00379_f0.png#1,aihub71761:data/raw/aihub71761/RT/ST/w00379_f0.png,기공,porosity,2011,"[[1152.15,622.94],[1150.32,622.69],[1138.19,632.61],[1133.15,629.48],[1120.66,623.63],[1121.87,609.25],[1127.18,603.31],[1148.4,600.4]]",1120,600,1153,633,728.92,31.29,30.52,30.46,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00381_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00381_f0.png,균열,crack,100,"[[603.67,329.08],[602.44,330.47],[589.06,329.54],[540.72,336.58],[538.28,329.74],[532.69,330.68],[534.21,317.21],[525.15,306.01],[608.87,274.17]]",525,274,609,337,3192.90,91.29,50.34,63.76,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00382_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00382_f0.png,균열,crack,100,"[[1213.42,652.15],[1202.84,645.78],[1178.07,656.05],[1176.37,650.11],[1164.8,648.24],[1155.72,624.4],[1153.57,618.02],[1158.51,594.36],[1173.22,587.93],[1171.43,583.28],[1211.51,584.98]]",1153,583,1214,657,3488.31,72.93,58.86,66.64,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00382_f0.png#1,aihub71761:data/raw/aihub71761/RT/ST/w00382_f0.png,기공,porosity,2011,"[[824.15,466.4],[823.25,467.27],[822.4,468.81],[821.95,468.84],[820.38,469.3],[813.97,465.27],[812.77,461.69],[817.95,456.59],[819.43,455.78],[822.26,458.51]]",812,455,825,470,95.61,11.83,10.65,11.03,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00383_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00383_f0.png,기공,porosity,2011,"[[716.99,602.64],[705.03,595.94],[705.82,594.8],[702.88,584.21],[699.65,578.06],[720.43,567.67],[726.92,568.77],[735.08,581.56]]",699,567,736,603,733.24,33.31,29.74,30.55,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00384_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00384_f0.png,기공,porosity,2011,"[[980.24,165.81],[963.2,168.4],[949.44,141.22],[955.39,140.96],[976.94,117.09],[989.16,126.67]]",949,117,990,169,1172.77,47.04,38.80,38.64,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00385_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00385_f0.png,기공,porosity,2011,"[[909.46,86.05],[901.65,81.67],[893.05,96.24],[869.51,83.95],[862.69,89.57],[866.04,28.98],[918.36,55.0]]",862,28,919,97,2364.68,59.90,56.68,54.87,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00385_f1.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00385_f1.png,기공,porosity,2011,"[[1197.72,533.29],[1181.61,538.08],[1170.81,533.48],[1154.87,520.14],[1151.13,518.81],[1150.1,515.94],[1155.7,506.59],[1182.64,473.97],[1188.9,479.11],[1212.57,496.58],[1216.32,497.25]]",1150,473,1217,539,2408.33,55.68,49.75,55.37,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00386_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00386_f0.png,기공,porosity,2011,"[[991.22,430.51],[923.69,437.21],[915.89,433.6],[916.81,416.43],[941.12,374.15],[985.37,379.7],[989.88,385.09],[996.51,389.67]]",915,374,997,438,3891.73,75.75,64.74,70.39,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00386_f1.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00386_f1.png,기공,porosity,2011,"[[326.28,653.89],[310.59,687.28],[266.86,682.31],[254.09,649.29],[253.4,646.81],[261.83,626.12],[267.01,621.33],[279.64,616.53]]",253,616,327,688,3377.41,76.29,59.33,65.58,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00387_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00387_f0.png,기공,porosity,2011,"[[725.04,362.35],[730.27,382.98],[721.27,390.39],[660.91,369.75],[658.2,358.84],[655.87,343.73],[657.91,338.61],[675.51,325.02],[690.9,316.94],[720.8,335.75]]",655,316,731,391,3564.39,83.10,59.67,67.37,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00389_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00389_f0.png,기공,porosity,2011,"[[680.87,376.96],[672.82,376.01],[671.61,373.44],[678.06,355.3],[691.68,361.33],[691.29,362.78],[689.66,366.35]]",671,355,692,377,255.97,21.27,14.97,18.05,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00390_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00390_f0.png,슬래그혼입,slag_inclusion,301,"[[314.26,182.21],[292.41,168.54],[289.1,160.5],[290.07,159.79],[303.5,144.08],[311.1,131.49],[318.97,134.41],[322.88,135.25],[343.26,137.16],[348.8,146.93]]",289,131,349,183,1681.47,58.00,37.74,46.27,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00392_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00392_f0.png,기공,porosity,2011,"[[510.1,501.09],[508.93,501.67],[478.89,501.74],[487.22,473.34],[497.63,472.15],[501.4,469.74],[501.23,475.0]]",478,469,511,502,651.23,31.95,31.21,28.80,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00393_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00393_f0.png,기공,porosity,2011,"[[117.57,492.67],[103.85,503.79],[87.18,512.32],[78.82,514.13],[77.14,515.84],[62.25,518.9],[47.09,467.11],[69.11,450.64],[79.92,440.79],[100.56,450.28],[113.14,461.85]]",47,440,118,519,3668.31,71.25,64.87,68.34,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00395_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00395_f0.png,균열,crack,100,"[[1071.45,670.66],[1039.0,679.18],[1036.5,668.44],[1021.24,662.23],[1020.64,638.49],[1035.48,609.14],[1053.45,609.12],[1058.19,615.65]]",1020,609,1072,680,2494.49,68.91,46.84,56.36,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00395_f1.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00395_f1.png,균열,crack,100,"[[1083.1,653.41],[1082.67,660.15],[1073.27,670.45],[1026.32,626.76],[1016.56,625.51],[1094.6,577.4],[1097.42,582.18],[1098.17,588.72]]",1016,577,1099,671,3447.12,91.68,68.01,66.25,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00395_f2.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00395_f2.png,균열,crack,100,"[[1114.38,110.18],[1096.03,109.8],[1089.68,101.4],[1091.84,93.95],[1114.31,92.02],[1117.8,98.86]]",1089,92,1118,111,412.90,28.06,18.15,22.93,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00398_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00398_f0.png,기공,porosity,2011,"[[787.03,167.81],[786.0,168.98],[755.24,156.23],[761.32,150.68],[771.81,147.28],[789.04,154.95]]",755,147,790,169,400.03,33.80,14.61,22.57,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00398_f1.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00398_f1.png,기공,porosity,2011,"[[1208.76,483.47],[1200.51,486.98],[1177.27,473.44],[1178.33,472.66],[1177.55,471.84],[1175.43,457.66],[1179.91,454.85],[1186.03,445.62],[1212.97,453.58]]",1175,445,1213,487,1076.18,39.28,35.56,37.02,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00398_f2.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00398_f2.png,기공,porosity,2011,"[[273.73,375.99],[190.83,385.43],[187.22,388.17],[171.74,371.55],[169.9,361.82],[189.39,327.16],[230.25,307.81],[254.61,343.05],[266.74,352.0],[259.39,353.58]]",169,307,274,389,5044.63,100.84,73.58,80.14,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00398_f3.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00398_f3.png,기공,porosity,2011,"[[1185.44,691.85],[1173.22,698.85],[1162.65,700.76],[1157.83,693.45],[1156.7,692.33],[1155.2,690.03],[1156.48,685.93],[1159.62,675.36],[1156.19,672.14],[1186.18,673.77]]",1155,672,1187,701,690.38,30.29,28.23,29.65,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00399_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00399_f0.png,기공,porosity,2011,"[[92.41,408.48],[64.1,409.37],[62.28,395.37],[59.59,390.12],[60.29,387.35],[68.49,383.87]]",59,383,93,410,454.84,37.54,20.92,24.06,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00400_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00400_f0.png,융합불량,lack_of_fusion,401,"[[657.14,256.64],[657.16,257.46],[655.99,258.74],[653.21,262.55],[648.06,260.72],[647.79,260.06],[644.91,252.07],[647.87,249.05],[652.94,247.19]]",644,247,658,263,118.95,14.51,9.95,12.31,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00406_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00406_f0.png,기공,porosity,2011,"[[1228.12,43.72],[1228.0,50.32],[1221.68,52.77],[1202.07,33.9],[1208.0,29.98],[1227.58,34.85],[1229.38,35.27],[1231.01,39.5]]",1202,29,1232,53,353.32,30.07,17.95,21.21,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00408_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00408_f0.png,기공,porosity,2011,"[[824.92,268.69],[771.4,251.58],[764.14,251.38],[762.82,219.5],[762.05,217.91],[776.65,199.91],[784.59,197.96],[830.85,202.45],[828.43,211.17],[829.74,216.21]]",762,197,831,269,3725.40,67.48,66.50,68.87,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00409_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00409_f0.png,기공,porosity,2011,"[[225.41,523.77],[179.84,537.77],[178.96,532.2],[180.98,505.06],[202.79,496.5],[220.45,498.04],[216.87,504.23]]",178,496,226,538,1311.05,50.49,32.71,40.86,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00412_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00412_f0.png,균열,crack,100,"[[1103.83,661.3],[1101.17,658.77],[1098.88,658.65],[1093.54,650.1],[1094.64,649.53],[1093.18,648.53],[1093.08,647.76],[1094.71,644.19],[1104.36,642.45]]",1093,642,1105,662,140.62,18.86,11.13,13.38,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00412_f0.png#1,aihub71761:data/raw/aihub71761/RT/ST/w00412_f0.png,기공,porosity,2011,"[[59.63,622.64],[59.93,624.78],[46.28,631.73],[45.81,640.33],[35.34,636.29],[23.75,631.99],[6.31,612.21],[8.51,610.46],[27.57,577.89],[61.65,599.32]]",6,577,62,641,2074.32,52.35,47.83,51.39,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00412_f1.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00412_f1.png,균열,crack,100,"[[965.24,143.38],[952.31,141.45],[949.42,147.64],[934.27,138.97],[930.52,86.15],[961.45,87.26],[973.49,87.1],[976.57,84.49],[978.78,108.79]]",930,84,979,148,2350.27,62.67,46.54,54.70,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00412_f1.png#1,aihub71761:data/raw/aihub71761/RT/ST/w00412_f1.png,기공,porosity,2011,"[[46.17,511.43],[40.96,511.33],[41.85,512.32],[36.01,518.27],[37.79,521.32],[34.55,523.52],[11.33,511.6],[44.87,500.89]]",11,500,47,524,365.77,35.21,18.42,21.58,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00413_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00413_f0.png,균열,crack,100,"[[164.74,35.49],[156.44,36.41],[155.3,23.73],[161.23,22.23],[165.6,25.04],[165.41,26.54]]",155,22,166,37,118.79,13.69,10.14,12.30,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00413_f0.png#1,aihub71761:data/raw/aihub71761/RT/ST/w00413_f0.png,기공,porosity,2011,"[[1222.21,691.12],[1205.3,690.26],[1200.79,672.57],[1212.87,662.0],[1214.81,660.5],[1219.17,663.57],[1221.5,663.12],[1233.45,677.09]]",1200,660,1234,692,658.64,30.06,28.07,28.96,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00418_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00418_f0.png,기공,porosity,2011,"[[144.66,180.53],[138.98,188.56],[137.58,187.92],[135.25,169.33],[137.08,168.02],[141.25,168.38]]",135,168,145,189,122.99,20.62,7.94,12.51,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00419_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00419_f0.png,기공,porosity,2011,"[[928.4,555.3],[927.88,555.76],[927.33,558.45],[913.94,544.27],[916.21,536.32],[924.7,535.84],[926.39,533.89],[926.53,536.54],[933.73,537.76],[934.31,539.74],[934.33,540.62]]",913,533,935,559,280.00,22.52,18.44,18.88,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00420_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00420_f0.png,기공,porosity,2011,"[[602.29,524.82],[577.72,543.21],[530.32,508.09],[526.52,472.14],[546.4,462.6],[619.34,490.94]]",526,462,620,544,4491.43,93.33,63.79,75.62,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00420_f0.png#1,aihub71761:data/raw/aihub71761/RT/ST/w00420_f0.png,슬래그혼입,slag_inclusion,301,"[[1071.61,319.04],[1057.99,340.45],[1053.51,337.02],[1030.77,340.15],[1037.32,282.46],[1043.74,277.93],[1052.42,285.56]]",1030,277,1072,341,1623.50,63.29,38.20,45.47,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00421_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00421_f0.png,융합불량,lack_of_fusion,401,"[[615.53,445.41],[612.43,445.23],[613.9,438.36],[615.08,436.35],[621.52,430.14],[631.5,431.51],[632.89,434.65],[635.27,434.91],[635.93,437.25]]",612,430,636,446,203.80,25.04,11.95,16.11,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00421_f1.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00421_f1.png,융합불량,lack_of_fusion,401,"[[88.35,401.63],[66.69,434.64],[42.02,430.75],[35.86,424.7],[32.22,412.77],[24.88,404.97],[26.6,378.37],[41.38,363.52],[64.07,353.51]]",24,353,89,435,3433.13,74.90,58.17,66.12,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00421_f2.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00421_f2.png,융합불량,lack_of_fusion,401,"[[745.49,634.76],[726.83,649.64],[711.22,654.4],[694.7,648.77],[691.4,632.77],[684.79,631.34],[743.81,616.2]]",684,616,746,655,1352.38,60.93,28.90,41.50,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00421_f3.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00421_f3.png,융합불량,lack_of_fusion,401,"[[325.46,462.62],[313.93,468.06],[296.96,450.92],[291.9,452.28],[295.45,434.35],[310.5,419.58],[326.69,417.31],[340.71,434.42]]",291,417,341,469,1543.10,48.69,40.86,44.33,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00422_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00422_f0.png,기공,porosity,2011,"[[511.16,412.21],[507.31,412.74],[503.07,408.4],[501.88,407.63],[502.47,404.8],[507.79,402.96],[507.88,401.62],[512.47,405.08]]",501,401,513,413,73.82,11.41,9.11,9.69,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00423_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00423_f0.png,기공,porosity,2011,"[[500.62,180.89],[458.09,198.58],[456.94,199.0],[450.67,172.26],[457.21,158.31],[480.5,157.41],[490.69,161.13],[494.67,168.38]]",450,157,501,199,1386.65,47.29,37.52,42.02,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00424_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00424_f0.png,기공,porosity,2011,"[[135.22,132.97],[134.01,119.08],[128.94,116.66],[133.73,105.98],[174.08,91.44],[185.33,104.69]]",128,91,186,133,1085.26,57.54,24.24,37.17,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00426_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00426_f0.png,기공,porosity,2011,"[[192.1,136.74],[161.16,144.14],[157.74,143.53],[152.07,143.49],[147.66,128.94],[136.42,103.72],[149.45,90.48],[159.68,78.76],[163.58,78.03],[200.35,92.87]]",136,78,201,145,2927.62,66.46,60.82,61.05,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00428_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00428_f0.png,융합불량,lack_of_fusion,401,"[[1043.06,262.82],[1039.72,279.01],[1031.31,285.2],[1002.89,272.66],[997.42,265.38],[1001.15,252.69],[1012.11,239.0],[1029.36,236.56],[1039.07,250.42],[1048.18,260.03]]",997,236,1049,286,1562.83,45.94,43.75,44.61,,,True,
